catalogID,placeID,parentPlaceID,typeKeys,officialName,reading,aliases,prefecture,municipality,address,latitude,longitude,officialURL,sourceURL,capacity,status,selectionReason,verifiedAt,notes
entertainment,jp-public-hall-0080236,"",public_hall|cultural_venue|performing_arts_venue|cultural_center|theater,常総市地域交流センター(豊田城),"","",茨城県,常総市,茨城県常総市新石下2010,"","",https://www.city.joso.lg.jp/kurashi_gyousei/kurashi/shisetsu_koukyou/facility/tiikikoryu/page001373.html,https://www.zenkoubun.jp/search/hall_0080236.html,1100,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0090270,"",public_hall|cultural_venue|performing_arts_venue|cultural_center|music_venue|concert_hall|theater,栃木県総合文化センター,"","",栃木県,宇都宮市,栃木県宇都宮市本町1-8,"","",https://www.sobun-tochigi.jp/,https://www.zenkoubun.jp/search/hall_0090270.html,1604,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0090282,"",public_hall|cultural_venue|performing_arts_venue|cultural_center|music_venue|concert_hall|theater,那須塩原市黒磯文化会館(大正堂くろいそみるひぃホール),"","",栃木県,那須塩原市,栃木県那須塩原市上厚崎490,"","",http://www.kurobun.com/,https://www.zenkoubun.jp/search/hall_0090282.html,1456,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0090286,"",public_hall|cultural_venue|performing_arts_venue|civic_hall|cultural_center|music_venue|concert_hall|theater,鹿沼市民文化センター(かぬまケーブルテレビホール),"","",栃木県,鹿沼市,栃木県鹿沼市坂田山2丁目170,"","",http://www.bc9.ne.jp/~kousya/,https://www.zenkoubun.jp/search/hall_0090286.html,1302,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0090280,"",public_hall|cultural_venue|performing_arts_venue|cultural_center|music_venue|concert_hall|theater,佐野市文化会館,"","",栃木県,佐野市,栃木県佐野市浅沼町508-5,"","",http://www.sano-culture.jp/culturehall/,https://www.zenkoubun.jp/search/hall_0090280.html,1224,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0090284,"",public_hall|cultural_venue|performing_arts_venue|cultural_center|music_venue|concert_hall|theater,栃木市栃木文化会館(とちぎ岩下の新生姜ホール),"","",栃木県,栃木市,栃木県栃木市旭町12-16,"","",https://www.tochigi-bunka.jp/,https://www.zenkoubun.jp/search/hall_0090284.html,1204,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0090294,"",public_hall|cultural_venue|performing_arts_venue|music_venue|concert_hall|theater,那須野が原ハーモニーホール(那須野が原ハーモニーホール),"","",栃木県,大田原市,栃木県大田原市本町1丁目2703-6,"","",https://www.nasu-hh.com/,https://www.zenkoubun.jp/search/hall_0090294.html,1194,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0090276,"",public_hall|cultural_venue|performing_arts_venue|civic_hall|music_venue|concert_hall|theater,真岡市民会館(KOBELCO 真岡いちごホール)(KOBELCO 真岡いちごホール),"","",栃木県,真岡市,栃木県真岡市荒町1201,"","",https://www.moka-ichigohall.jp/,https://www.zenkoubun.jp/search/hall_0090276.html,1109,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0090279,"",public_hall|cultural_venue|performing_arts_venue|cultural_center|music_venue|concert_hall|theater,小山市立文化センター,"","",栃木県,小山市,栃木県小山市中央町1丁目1-1,"","",https://www.oyama-bunkacenter.jp,https://www.zenkoubun.jp/search/hall_0090279.html,1012,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0090289,"",public_hall|cultural_venue|performing_arts_venue|civic_hall|music_venue|concert_hall,益子町民会館,"","",栃木県,芳賀郡益子町,栃木県芳賀郡益子町大字益子3667-3,"","",http://www.town.mashiko.tochigi.jp/,https://www.zenkoubun.jp/search/hall_0090289.html,1012,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0100302,"",public_hall|cultural_venue|performing_arts_venue|music_venue|concert_hall|theater,群馬音楽センター,"","",群馬県,高崎市,群馬県高崎市高松町28番地2,"","",http://www.takasaki-foundation.or.jp/center/,https://www.zenkoubun.jp/search/hall_0100302.html,2205,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0100310,"",public_hall|cultural_venue|performing_arts_venue|cultural_center|music_venue|concert_hall|theater,伊勢崎市文化会館(メガネのイタガキ文化ホール伊勢崎),"","",群馬県,伊勢崎市,群馬県伊勢崎市昭和町3918,"","",https://isesaki-bunka.com/,https://www.zenkoubun.jp/search/hall_0100310.html,1530,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0100320,"",public_hall|cultural_venue|performing_arts_venue|civic_hall|cultural_center|music_venue|concert_hall|theater,桐生市市民文化会館(美喜仁桐生文化会館)(美喜仁桐生文化会館),"","",群馬県,桐生市,群馬県桐生市織姫町2-5,"","",http://www.kiryu-piif.jp,https://www.zenkoubun.jp/search/hall_0100320.html,1517,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0102602,"",public_hall|cultural_venue|performing_arts_venue|civic_hall|music_venue|concert_hall|theater,太田市民会館,"","",群馬県,太田市,群馬県太田市飯塚町200番地1,"","",http://www.otacivichall.net/,https://www.zenkoubun.jp/search/hall_0102602.html,1501,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0100306,"",public_hall|cultural_venue|performing_arts_venue|civic_hall|cultural_center|music_venue|concert_hall|theater,前橋市民文化会館(昌賢学園まえばしホール),"","",群馬県,前橋市,群馬県前橋市南町3-62-1,"","",https://maebashishibun.maebashi-cc.or.jp/,https://www.zenkoubun.jp/search/hall_0100306.html,1268,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0100305,"",public_hall|cultural_venue|performing_arts_venue|civic_hall|music_venue|concert_hall|theater,渋川市民会館,"","",群馬県,渋川市,群馬県渋川市渋川2795,"","",http://www.shibukawa-civichall.com/,https://www.zenkoubun.jp/search/hall_0100305.html,1259,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0100304,"",public_hall|cultural_venue|performing_arts_venue|cultural_center|music_venue|concert_hall|theater,館林市文化会館(館林市文化会館カルピス®ホール),"","",群馬県,館林市,群馬県館林市城町3-1,"","",http://www.city.tatebayashi.gunma.jp/bunka/,https://www.zenkoubun.jp/search/hall_0100304.html,1200,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0100327,"",public_hall|cultural_venue|performing_arts_venue|music_venue|concert_hall|theater,群馬県立自然史博物館附帯ホール(富岡市かぶら文化ホール),"","",群馬県,富岡市,群馬県富岡市上黒岩1674-1,"","",http://www.city.tomioka.lg.jp/www/contents/1000000002453/index.html,https://www.zenkoubun.jp/search/hall_0100327.html,1100,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0100325,"",public_hall|cultural_venue|performing_arts_venue|music_venue|concert_hall|theater,藤岡市みかぼみらい館(みらい館),"","",群馬県,藤岡市,群馬県藤岡市藤岡2728,"","",http://mikabomirai.jp/,https://www.zenkoubun.jp/search/hall_0100325.html,1100,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0110347,"",public_hall|cultural_venue|performing_arts_venue|music_venue|concert_hall|theater,秩父ミューズパーク音楽堂・野外ステージ,"","",埼玉県,秩父市,埼玉県秩父市田村1377,"","",http://www.muse-park.com/,https://www.zenkoubun.jp/search/hall_0110347.html,5000,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0110340,"",public_hall|cultural_venue|performing_arts_venue|cultural_center|music_venue|concert_hall|theater,埼玉県産業文化センター(ソニックシティ),"","",埼玉県,さいたま市,埼玉県さいたま市大宮区桜木町1-7-2,"","",https://www.sonic-city.or.jp/,https://www.zenkoubun.jp/search/hall_0110340.html,2505,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0110353,"",public_hall|cultural_venue|performing_arts_venue|cultural_center|music_venue|concert_hall|theater,さいたま市文化センター,"","",埼玉県,さいたま市,埼玉県さいたま市南区根岸1-7-1,"","",https://saitama-culture.jp/culturecenter/,https://www.zenkoubun.jp/search/hall_0110353.html,2006,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0110351,"",public_hall|cultural_venue|performing_arts_venue|cultural_center|music_venue|concert_hall|theater,川口総合文化センター(リリア),"","",埼玉県,川口市,埼玉県川口市川口3-1-1,"","",http://www.lilia.or.jp,https://www.zenkoubun.jp/search/hall_0110351.html,2002,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0110359,"",public_hall|cultural_venue|performing_arts_venue|civic_hall|cultural_center|music_venue|concert_hall|theater,所沢市民文化センター(ミューズ),"","",埼玉県,所沢市,埼玉県所沢市並木1-9-1,"","",https://www.muse-tokorozawa.or.jp/,https://www.zenkoubun.jp/search/hall_0110359.html,2002,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0112566,"",public_hall|cultural_venue|performing_arts_venue|civic_hall|music_venue|concert_hall|theater,埼玉県西部地域振興ふれあい拠点施設 川越市文化芸術振興・市民活動拠点施設(ウェスタ川越),"","",埼玉県,川越市,埼玉県川越市新宿町1-17-17,"","",https://www.westa-kawagoe.jp/,https://www.zenkoubun.jp/search/hall_0112566.html,1712,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0110367,"",public_hall|cultural_venue|performing_arts_venue|music_venue|concert_hall|theater,越谷コミュニティセンター(サンシティホール),"","",埼玉県,越谷市,埼玉県越谷市南越谷1丁目2876-1,"","",https://suncityhall.jp,https://www.zenkoubun.jp/search/hall_0110367.html,1675,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0110362,"",public_hall|cultural_venue|performing_arts_venue|civic_hall|cultural_center|music_venue|concert_hall|theater,春日部市民文化会館(正和工業にじいろホール),"","",埼玉県,春日部市,埼玉県春日部市粕壁東2-8-61,"","",https://www.city.kasukabe.lg.jp/benrinavi/shisetsuannai/categorykarasagasu/3/11156.html,https://www.zenkoubun.jp/search/hall_0110362.html,1506,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0110355,"",public_hall|cultural_venue|performing_arts_venue|civic_hall|music_venue|concert_hall|theater,さいたま市民会館おおみや(RaiBoC Hall),"","",埼玉県,さいたま市,埼玉県さいたま市大宮区大門町2-118大宮門街4-8F,"","",https://saitama-culture.jp/raibochall/,https://www.zenkoubun.jp/search/hall_0110355.html,1400,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0110363,"",public_hall|cultural_venue|performing_arts_venue|civic_hall|music_venue|concert_hall|theater,狭山市市民会館,"","",埼玉県,狭山市,埼玉県狭山市入間川2-33-1,"","",http://www.sayama-kaikan.jp/,https://www.zenkoubun.jp/search/hall_0110363.html,1398,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0120417,"",public_hall|cultural_venue|performing_arts_venue|cultural_center|music_venue|concert_hall|theater,松戸市文化会館(森のホール21),"","",千葉県,松戸市,千葉県松戸市千駄堀646-4,"","",http://www.morinohall21.com/,https://www.zenkoubun.jp/search/hall_0120417.html,1955,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0120400,"",public_hall|cultural_venue|performing_arts_venue|cultural_center|music_venue|concert_hall|theater,千葉県文化会館,"","",千葉県,千葉市,千葉県千葉市中央区市場町11-2,"","",http://www.cbs.or.jp/chiba/index.html,https://www.zenkoubun.jp/search/hall_0120400.html,1790,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0120421,"",public_hall|cultural_venue|performing_arts_venue|cultural_center|music_venue|concert_hall|theater,市川市文化会館,"","",千葉県,市,千葉県市川市大和田1-1-5,"","",https://www.tekona.net/bunkakaikan/,https://www.zenkoubun.jp/search/hall_0120421.html,1758,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0120404,"",public_hall|cultural_venue|performing_arts_venue|civic_hall|music_venue|concert_hall|theater,市原市市民会館,"","",千葉県,市,千葉県市原市惣社1-1-1,"","",https://ichiharahall.or.jp/,https://www.zenkoubun.jp/search/hall_0120404.html,1531,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0120407,"",public_hall|cultural_venue|performing_arts_venue|civic_hall|cultural_center|music_venue|concert_hall|theater,柏市民文化会館,"","",千葉県,柏市,千葉県柏市柏下107,"","",http://www.kashiwa-sbk.com/,https://www.zenkoubun.jp/search/hall_0120407.html,1338,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0120402,"",public_hall|cultural_venue|performing_arts_venue|civic_hall|music_venue|concert_hall|theater,八千代市市民会館,"","",千葉県,八千代市,千葉県八千代市萱田町728,"","",https://ycp.or.jp/civic_hall/,https://www.zenkoubun.jp/search/hall_0120402.html,1265,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0120410,"",public_hall|cultural_venue|performing_arts_venue|cultural_center,野田市文化会館(野田ガスホール),"","",千葉県,野田市,千葉県野田市鶴奉5-1,"","",http://www.city.noda.chiba.jp/shisetsu/bunka/1001049.html,https://www.zenkoubun.jp/search/hall_0120410.html,1226,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0120423,"",public_hall|cultural_venue|performing_arts_venue|cultural_center|music_venue|concert_hall|theater,東金文化会館,"","",千葉県,東金市,千葉県東金市八坂台1丁目2107-3,"","",https://www.tobunspo.or.jp,https://www.zenkoubun.jp/search/hall_0120423.html,1215,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0121485,"",public_hall|cultural_venue|performing_arts_venue|civic_hall|music_venue|concert_hall|theater,松戸市民会館,"","",千葉県,松戸市,千葉県松戸市松戸1389-1,"","",http://www.city.matsudo.chiba.jp//shisetsu-guide/kaikan_hole/shiminkaikan/index.html,https://www.zenkoubun.jp/search/hall_0121485.html,1212,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0120438,"",public_hall|cultural_venue|performing_arts_venue|music_venue|concert_hall|theater,千葉県南総文化ホール,"","",千葉県,館山市,千葉県館山市北条740-1,"","",https://www.cbs.or.jp/nanso/,https://www.zenkoubun.jp/search/hall_0120438.html,1200,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0132546,"",public_hall|cultural_venue|performing_arts_venue|music_venue|concert_hall,日比谷公園大音楽堂(日比谷野音),"","",東京都,千代田区,東京都千代田区日比谷公園1-5,"","",http://hibiya-kokaido.com/,https://www.zenkoubun.jp/search/hall_0132546.html,3053,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0130443,"",public_hall|cultural_venue|performing_arts_venue|cultural_center|music_venue|concert_hall|theater,東京文化会館,"","",東京都,台東区,東京都台東区上野公園5-45,"","",https://www.t-bunka.jp/,https://www.zenkoubun.jp/search/hall_0130443.html,2317,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0130476,"",public_hall|cultural_venue|performing_arts_venue|music_venue|concert_hall|theater,府中の森芸術劇場,"","",東京都,府中市,東京都府中市浅間町1丁目2番地,"","",https://www.fuchu-cpf.or.jp/theater/,https://www.zenkoubun.jp/search/hall_0130476.html,2027,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0130491,"",public_hall|cultural_venue|performing_arts_venue|civic_hall|music_venue|concert_hall|theater,八王子市民会館(J:COMホール八王子)(J:COMホール八王子),"","",東京都,八王子市,東京都八王子市子安町4-7-1 サザンスカイタワー八王子4階,"","",https://jcom.hall-info.jp/,https://www.zenkoubun.jp/search/hall_0130491.html,2021,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0130457,"",public_hall|cultural_venue|performing_arts_venue|music_venue|concert_hall|theater,東京芸術劇場,"","",東京都,豊島区,東京都豊島区西池袋1丁目8-1,"","",https://www.geigeki.jp/,https://www.zenkoubun.jp/search/hall_0130457.html,1999,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0132656,"",public_hall|cultural_venue|performing_arts_venue|civic_hall|music_venue|concert_hall|theater,渋谷公会堂(しぶこう)(LINE CUBE SHIBUYA),"","",東京都,渋谷区,東京都渋谷区宇田川町1－1,"","",https://linecubeshibuya.com/,https://www.zenkoubun.jp/search/hall_0132656.html,1956,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0130466,"",public_hall|cultural_venue|performing_arts_venue|theater,新国立劇場,"","",東京都,渋谷区,東京都渋谷区本町1丁目1-1,"","",http://www.nntt.jac.go.jp/,https://www.zenkoubun.jp/search/hall_0130466.html,1814,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0130468,"",public_hall|cultural_venue|performing_arts_venue|music_venue|concert_hall,すみだトリフォニーホール,"","",東京都,墨田区,東京都墨田区錦糸一丁目2-3,"","",https://www.triphony.com/,https://www.zenkoubun.jp/search/hall_0130468.html,1805,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0130448,"",public_hall|cultural_venue|performing_arts_venue|civic_hall|music_venue|concert_hall|theater,響きの森文京公会堂(文京シビックホール),"","",東京都,文京区,東京都文京区春日1丁目16-21,"","",https://www.b-academy.jp/,https://www.zenkoubun.jp/search/hall_0130448.html,1802,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0130444,"",public_hall|cultural_venue|performing_arts_venue,国立劇場,"","",東京都,千代田区,東京都千代田区隼町4-1,"","",https://www.ntj.jac.go.jp/kokuritsu.html,https://www.zenkoubun.jp/search/hall_0130444.html,1610,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0140494,"",public_hall|cultural_venue|performing_arts_venue|civic_hall|music_venue|concert_hall|theater,神奈川県立県民ホール本館(神奈川県民ホール),"","",神奈川県,横浜市,神奈川県横浜市中区山下町3-1,"","",http://www.kanagawa-kenminhall.com/,https://www.zenkoubun.jp/search/hall_0140494.html,2493,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0140546,"",public_hall|cultural_venue|performing_arts_venue|music_venue|concert_hall,横浜みなとみらいホール,"","",神奈川県,横浜市,神奈川県横浜市西区みなとみらい2丁目3-6,"","",https://yokohama-minatomiraihall.jp/,https://www.zenkoubun.jp/search/hall_0140546.html,2034,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0142619,"",public_hall|cultural_venue|performing_arts_venue|music_venue|concert_hall|theater,川崎市スポーツ・文化総合センター(カルッツかわさき),"","",神奈川県,川崎市,神奈川県川崎市川崎区富士見1丁目1番4号,"","",http://culttz.city.kawasaki.jp/,https://www.zenkoubun.jp/search/hall_0142619.html,2013,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0142262,"",public_hall|cultural_venue|performing_arts_venue|music_venue|concert_hall|theater,川崎シンフォニーホール(ミューザ川崎シンフォニーホール),"","",神奈川県,川崎市,神奈川県川崎市幸区大宮町1310,"","",https://www.kawasaki-sym-hall.jp/,https://www.zenkoubun.jp/search/hall_0142262.html,1997,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0140541,"",public_hall|cultural_venue|performing_arts_venue|music_venue|concert_hall|theater,横須賀芸術劇場(よこすか芸術劇場、 ヨコスカ・ベイサイド・ポケット),"","",神奈川県,横須賀市,神奈川県横須賀市本町3丁目27,"","",https://www.yokosuka-arts.or.jp/,https://www.zenkoubun.jp/search/hall_0140541.html,1810,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0140536,"",public_hall|cultural_venue|performing_arts_venue|cultural_center|music_venue|concert_hall|theater,相模原市文化会館(相模女子大学グリーンホール),"","",神奈川県,相模原市,神奈川県相模原市南区相模大野4-4-1,"","",http://hall-net.or.jp/01greenhall/,https://www.zenkoubun.jp/search/hall_0140536.html,1790,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0140511,"",public_hall|cultural_venue|performing_arts_venue|music_venue|concert_hall|theater,鎌倉市芸術館(鎌倉芸術館),"","",神奈川県,鎌倉市,神奈川県鎌倉市大船6丁目1-2,"","",https://kamakura-kpac.jp/,https://www.zenkoubun.jp/search/hall_0140511.html,1500,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0140519,"",public_hall|cultural_venue|performing_arts_venue|cultural_center|music_venue|concert_hall|theater,秦野市文化会館(クアーズテック秦野カルチャーホール)(クアーズテック秦野カルチャーホール),"","",神奈川県,秦野市,神奈川県秦野市平沢82,"","",https://www.townnews.co.jp/pr/hadanoculture/,https://www.zenkoubun.jp/search/hall_0140519.html,1455,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
entertainment,jp-public-hall-0140520,"",public_hall|cultural_venue|performing_arts_venue|cultural_center|music_venue|concert_hall|theater,厚木市文化会館,"","",神奈川県,厚木市,神奈川県厚木市恩名1-9-20,"","",https://atsugi-bunka.jp,https://www.zenkoubun.jp/search/hall_0140520.html,1400,open,500席以上の公共文化施設から都道府県別に最大ホール座席数上位10施設を選定,2026-07-21,全国公立文化施設協会の施設詳細で名称・所在地・公式サイト・座席数を確認
