placeID,placeKind,officialName,prefecture,evidenceStatus,evidenceKind,evidenceProvider,evidenceURL,verifiedAt,notes
jp-kyoto-tourism-temple-8709,temple,黄檗山萬福寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/8709,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-895,temple,妙性寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/895,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-9110,temple,単伝庵（らくがき寺）,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/9110,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-183,temple,聖護院,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/183,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-9488,temple,瑞春院,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/9488,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-9493,temple,源光庵,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/9493,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-9494,temple,瑞峯院,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/9494,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-9495,temple,正伝寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/9495,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-9496,temple,大仙院,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/9496,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-9498,temple,等持院,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/9498,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-9503,temple,金地院,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/9503,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-9504,temple,詩仙堂（丈山寺）,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/9504,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-11,temple,観智院,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/11,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-9508,temple,圓光寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/9508,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-9511,temple,光明院,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/9511,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-9512,temple,青蓮院門跡,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/9512,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-9513,temple,知恩院,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/9513,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-9514,temple,大本山東福寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/9514,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-9516,temple,霊雲院,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/9516,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-9517,temple,芬陀院（雪舟寺）,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/9517,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-9519,temple,妙心寺 退蔵院,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/9519,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-9524,temple,正法寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/9524,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-9525,temple,西芳寺（苔寺）,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/9525,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-9534,temple,天得院,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/9534,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-9598,temple,勝龍寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/9598,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-9599,temple,長法寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/9599,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-9661,temple,正法寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/9661,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-9662,temple,泰勝寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/9662,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-9687,temple,正寿院,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/9687,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-9690,temple,源光寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/9690,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-9692,temple,西念寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/9692,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-9721,temple,正法寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/9721,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-202,temple,勧修寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/202,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-9761,temple,東光院,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/9761,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-9818,temple,六道珍皇寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/9818,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-203,temple,隨心院,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/203,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-205,temple,三宝院,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/205,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-209,temple,曼殊院,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/209,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-212,temple,金福寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/212,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-213,temple,狸谷山不動院,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/213,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-215,temple,赤山禅院,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/215,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-227,temple,実相院門跡,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/227,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-1209,temple,東本願寺（真宗本廟）,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/1209,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-229,temple,圓通寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/229,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-230,temple,妙満寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/230,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-236,temple,蓮華寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/236,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-238,temple,勝林院,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/238,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-240,temple,実光院,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/240,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-242,temple,寂光院,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/242,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-261,temple,常照寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/261,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-279,temple,蓮華寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/279,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-128,temple,八坂の塔（法観寺）,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/128,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-282,temple,了徳寺（12月の大根焚きは当面中止となります。）,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/282,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-283,temple,広隆寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/283,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-288,temple,臨川寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/288,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-2908,temple,金剛院,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/2908,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-2909,temple,多禰寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/2909,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-292,temple,法輪寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/292,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-294,temple,常寂光寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/294,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-296,temple,二尊院,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/296,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-297,temple,祇王寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/297,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-298,temple,滝口寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/298,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-299,temple,あだし野念仏寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/299,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-301,temple,宝篋院,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/301,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-302,temple,清凉寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/302,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-304,temple,神護寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/304,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-309,temple,鈴虫寺（華厳寺）,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/309,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-310,temple,地蔵院（竹寺）,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/310,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-318,temple,勝持寺（花の寺）,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/318,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-3184,temple,觀音寺（丹波あじさい寺）,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/3184,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-319,temple,金蔵寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/319,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-3190,temple,川崎大師 京都別院 笠原寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/3190,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-3193,temple,阿彌陀寺（古知谷）,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/3193,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-3194,temple,法金剛院,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/3194,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-3195,temple,念佛寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/3195,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-320,temple,十輪寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/320,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-324,temple,石峰寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/324,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-3247,temple,来迎院,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/3247,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-3253,temple,酬恩庵一休寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/3253,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-3277,temple,西明寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/3277,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-133,temple,妙法院門跡,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/133,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-328,temple,安楽寿院,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/328,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-331,temple,本山石塔寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/331,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-3345,temple,養泉寺（丹波萩寺）,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/3345,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-3347,temple,長安寺（もみじ寺）,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/3347,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-3348,temple,醍醐寺（福知山市）,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/3348,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-3362,temple,月輪寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/3362,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-3365,temple,霊山観音,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/3365,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-3366,temple,法住寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/3366,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-3368,temple,雲龍院,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/3368,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-3370,temple,南禅院,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/3370,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-136,temple,養源院,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/136,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-3372,temple,妙円寺・松ヶ崎大黒天,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/3372,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-3376,temple,旧嵯峨御所 大本山大覚寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/3376,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-3377,temple,悲田院,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/3377,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-3378,temple,智積院会館,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/3378,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-3381,temple,妙蓮寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/3381,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-3385,temple,浄蓮華院,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/3385,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-3389,temple,東林院,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/3389,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-3391,temple,鹿王院,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/3391,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-340,temple,北真経寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/340,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-341,temple,南真経寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/341,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-137,temple,智積院,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/137,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-343,temple,光明寺（長岡京市）,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/343,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-344,temple,乙訓寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/344,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-3466,temple,高山寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/3466,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-amanoishitatejinja,shrine,天之石立神社,奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/01north_area/amanoishitatejinja/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-gokokujinja,shrine,護国神社,奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/01north_area/gokokujinja/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-goryojinja,shrine,御霊神社,奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/01north_area/goryojinja/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-himurojinja,shrine,氷室神社(奈良市),奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/01north_area/himurojinja/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-isagawajinja,shrine,率川神社,奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/01north_area/isagawajinja/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-kangojinja,shrine,漢國神社(林神社),奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/01north_area/kangojinja/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-narazuhikojinja,shrine,奈良豆比古神社,奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/01north_area/narazuhikojinja/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-sugawaratemmangu,shrine,菅原天満宮,奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/01north_area/sugawaratemmangu/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-tamukeyamahachimangu,shrine,手向山八幡宮,奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/01north_area/tamukeyamahachimangu/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-tsugemikumarijinja,shrine,都祁水分神社,奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/01north_area/tsugemikumarijinja/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
